task,dimension,model,dataset,split,fold,seed,val_mae,val_rmse,val_r2,test_mae,test_rmse,test_r2,test_pearson_r,test_spearman_r,config,gap,objective_with_penalty,test_mse,train_mae,train_mse,train_pearson_r,train_r2,train_rmse,train_spearman_r,val_mse,val_pearson_r,val_spearman_r
regressor,2d,xgboost,4822,random,3,42,0.4162740003253004,0.5355804449616495,0.803480110680305,0.45271028214735165,0.5888540622174597,0.7441084204719606,0.8632933522572765,0.8387963351898174,"{'n_estimators': 211, 'max_depth': 8, 'learning_rate': 0.06092834301815631, 'subsample': 0.6277582512367952, 'colsample_bytree': 0.9276317221571835, 'min_child_weight': 3, 'gamma': 0.031076515664670082, 'reg_alpha': 0.027641859458628085, 'reg_lambda': 0.0005488169102447682, 'use_gpu': False}",-0.32910613556999185,0.5355804449616495,0.34674910659000396,0.1589907079866524,0.042631640438761956,0.9852168224898352,0.9694080193478999,0.20647430939165762,0.983643751388405,0.2868464130253184,0.9086956486422002,0.906199059599546
regressor,2d,xgboost,4822,random,2,42,0.4756993320700291,0.6120755215319802,0.7690706968443461,0.40318919786395124,0.5313287162434244,0.7878919322140573,0.887666219852345,0.864817981858552,"{'n_estimators': 453, 'max_depth': 12, 'learning_rate': 0.027911650564623254, 'subsample': 0.8407277894566851, 'colsample_bytree': 0.6266582435102528, 'min_child_weight': 4, 'gamma': 0.07186880903507996, 'reg_alpha': 3.3754247001943586e-07, 'reg_lambda': 1.4812944493791515e-08, 'use_gpu': False}",-0.37041818623711675,0.6120755215319802,0.2823102047048854,0.18612587494284774,0.05839826770181407,0.9803799131694554,0.957662931641087,0.24165733529486347,0.9787466420629158,0.3746364440586455,0.8783058943936121,0.888164391539405
regressor,2d,xgboost,4822,random,4,42,0.35472315264186866,0.44907359787934037,0.8720031447156161,0.4428094283331331,0.5963688460242422,0.7442419654702517,0.8664195895022261,0.8508634625874221,"{'n_estimators': 403, 'max_depth': 8, 'learning_rate': 0.13621003639136492, 'subsample': 0.550791277006911, 'colsample_bytree': 0.7559720366515547, 'min_child_weight': 1, 'gamma': 0.24994673114153032, 'reg_alpha': 0.44348944748019636, 'reg_lambda': 0.13784903482359995, 'use_gpu': False}",-0.14484174807408634,0.44907359787934037,0.3556558005082864,0.24088329841644665,0.09255701843592663,0.9671171602540916,0.9326030143382347,0.30423184980525403,0.9635497737774031,0.2016670963122955,0.9388040353580768,0.9115099619713252
regressor,2d,xgboost,4822,random,1,42,0.40851158768590345,0.564291493927337,0.7635039510653534,0.40935762254716906,0.5514679260877562,0.7899098665600518,0.8905354842942438,0.8751921541496172,"{'n_estimators': 358, 'max_depth': 6, 'learning_rate': 0.15307418370018097, 'subsample': 0.6590108200493929, 'colsample_bytree': 0.8735435054704445, 'min_child_weight': 2, 'gamma': 0.24764802959082644, 'reg_alpha': 1.7916766932715014e-07, 'reg_lambda': 3.285331721391596e-05, 'use_gpu': False}",-0.2759882935013054,0.564291493927337,0.30411687350353095,0.2336123879180871,0.08311873537589257,0.9711150174817602,0.9398228517054347,0.28830320042603164,0.9673442857101033,0.31842489011874586,0.8785913713890877,0.8698411513794908
regressor,2d,xgboost,4822,umap,5,42,0.35332123109517594,0.4649214963821654,0.8582024208303835,0.6033734408100969,0.7556979059052072,0.39926270561956434,0.7753895700235003,0.760251990374728,"{'n_estimators': 257, 'max_depth': 9, 'learning_rate': 0.2099181896394395, 'subsample': 0.9158753348928641, 'colsample_bytree': 0.8373655622704083, 'min_child_weight': 2, 'gamma': 0.12064982857992232, 'reg_alpha': 7.742234872623936e-08, 'reg_lambda': 7.037806740069293e-06, 'use_gpu': False}",-0.25546207845885827,0.4649214963821654,0.5710793249895154,0.1651875296846895,0.04387324775677065,0.9861551343249114,0.96998481515734,0.20945941792330716,0.9849598567148928,0.21615199779823185,0.9270349356035603,0.9104518050924658
regressor,2d,xgboost,4822,umap,3,42,0.413496955511376,0.5412726119234316,0.7949196079286172,1.0581306964187966,1.3585852066107793,0.02887239756319171,0.6228218010680293,0.6668754090851944,"{'n_estimators': 417, 'max_depth': 9, 'learning_rate': 0.09458266182451247, 'subsample': 0.5128628754532844, 'colsample_bytree': 0.7863237662119489, 'min_child_weight': 7, 'gamma': 0.32635099943247964, 'reg_alpha': 0.0005466376698294097, 'reg_lambda': 6.878473057095885, 'use_gpu': False}",-0.20810481017307714,0.5412726119234316,1.8457537636216537,0.25641725400241494,0.11100078412316346,0.950874671977613,0.9020708014557463,0.33316780175035443,0.9489336014503905,0.2929760404184138,0.8955354703186533,0.8756003545849803
regressor,2d,xgboost,4822,umap,2,42,0.343639346583718,0.47171280889961625,0.7970624629227065,0.5876642406413506,0.7343157870951863,0.5432710593163126,0.7603259916626677,0.704982680397083,"{'n_estimators': 337, 'max_depth': 8, 'learning_rate': 0.06347082436724644, 'subsample': 0.6965398327493564, 'colsample_bytree': 0.754082784808649, 'min_child_weight': 4, 'gamma': 0.182628217839451, 'reg_alpha': 4.526229147845624e-06, 'reg_lambda': 0.006441623213799561, 'use_gpu': False}",-0.158019969786505,0.47171280889961625,0.539219675177223,0.24656139978041833,0.09840319731084429,0.9673249105403768,0.9315768909809716,0.31369283911311124,0.9614816830729445,0.22251297407996587,0.8974123620264505,0.8769923037975845
regressor,2d,xgboost,4822,umap,4,42,0.3911194679681824,0.5278887118686136,0.8083360580541327,0.6895281223329113,0.9006339051096125,-0.22439414927311985,0.15069228196444398,0.20090093138188578,"{'n_estimators': 195, 'max_depth': 12, 'learning_rate': 0.18548964410377097, 'subsample': 0.733359759781825, 'colsample_bytree': 0.7343212578853442, 'min_child_weight': 7, 'gamma': 0.0006403887541360995, 'reg_alpha': 0.9262198597423953, 'reg_lambda': 0.09261699687342949, 'use_gpu': False}",-0.34570201308732995,0.5278887118686136,0.8111414310329905,0.13558189016457653,0.0331919932128222,0.9874958849970787,0.9746399927926912,0.1821866987812837,0.9870701126783722,0.27866649211830424,0.9065784957058312,0.9095832522661116
regressor,2d,xgboost,4822,umap,1,42,0.3851400579562411,0.5125904774434674,0.822909884366118,0.9610766312369742,1.1867697983806618,-0.5861880684830643,0.3413524377577394,0.34084164073043927,"{'n_estimators': 204, 'max_depth': 10, 'learning_rate': 0.18549778286998053, 'subsample': 0.632245026637191, 'colsample_bytree': 0.5532037331162403, 'min_child_weight': 8, 'gamma': 0.22347643461101954, 'reg_alpha': 0.00017429017861288199, 'reg_lambda': 0.00021880720723456526, 'use_gpu': False}",-0.2456864287549268,0.5125904774434674,1.4084225543484767,0.20609824035893634,0.07123777120633486,0.9764150712894606,0.9526936700534324,0.2669040486885406,0.9716594291548627,0.26274899756572184,0.9117633579557883,0.8843852127720396
regressor,2d,xgboost,4822,time,5,42,0.4062615925408376,0.5315793962682651,0.8069787126466931,0.7051228675374627,0.922606928652051,0.5458328689392951,0.8743625701676351,0.749846846331724,"{'n_estimators': 435, 'max_depth': 10, 'learning_rate': 0.13567792935732376, 'subsample': 0.5733876319140468, 'colsample_bytree': 0.8112430745514873, 'min_child_weight': 5, 'gamma': 0.6748373936149413, 'reg_alpha': 0.3649329120117238, 'reg_lambda': 0.0100326079237695, 'use_gpu': False}",-0.14186958007919115,0.5315793962682651,0.8512035447967706,0.30211567554683283,0.15187374083412183,0.9404325101022526,0.8805791188162548,0.38970981618907397,0.9310586157257723,0.28257665453693326,0.9024089266149304,0.8951067340703888
regressor,2d,xgboost,4822,time,3,42,0.4746080911666573,0.6428252397792651,0.6981575612081373,0.6867852953653956,0.8804940356715109,0.5881644987715798,0.8058154795192177,0.7797655799482499,"{'n_estimators': 411, 'max_depth': 12, 'learning_rate': 0.13692334341770349, 'subsample': 0.5110561417451118, 'colsample_bytree': 0.7464875249800829, 'min_child_weight': 1, 'gamma': 0.12027824582333563, 'reg_alpha': 0.001045087144318548, 'reg_lambda': 5.445167549466764, 'use_gpu': False}",-0.4461448516925058,0.6428252397792651,0.7752697468531038,0.15478313991123488,0.038683175057958256,0.9823686049180576,0.9636516866354283,0.1966803880867593,0.9816354128339321,0.4132242888972696,0.8373510338916886,0.8298774150615726
regressor,2d,xgboost,4822,time,2,42,0.344769935970215,0.4901880461525528,0.6981860239874738,1.1672803248172607,1.5155415111868582,-0.3585685640666516,0.5146341422411383,0.544635311532229,"{'n_estimators': 86, 'max_depth': 5, 'learning_rate': 0.2581282791572311, 'subsample': 0.7826178533152007, 'colsample_bytree': 0.5196560856636259, 'min_child_weight': 10, 'gamma': 0.2600002739435906, 'reg_alpha': 2.632671924337472e-08, 'reg_lambda': 0.1071460901463602, 'use_gpu': False}",-0.10708227339942755,0.4901880461525528,2.296866072130546,0.295874864534636,0.14677003311676926,0.9174816387758286,0.8390566722376356,0.38310577275312524,0.9164968407061619,0.24028432059085722,0.8358197819472707,0.8159808972200443
regressor,2d,xgboost,4822,time,4,42,0.3821026775592409,0.5034596240366701,0.7612856745347275,0.5928819567872785,0.7939227767750393,0.6567413718838271,0.8390534283017664,0.7905426427329746,"{'n_estimators': 368, 'max_depth': 8, 'learning_rate': 0.19797329968677907, 'subsample': 0.5579679596382182, 'colsample_bytree': 0.9700567937765443, 'min_child_weight': 4, 'gamma': 0.12766406139751246, 'reg_alpha': 2.5299449904060383e-05, 'reg_lambda': 3.312843688362062e-06, 'use_gpu': False}",-0.22262131797650747,0.5034596240366701,0.6303133754821889,0.21918505910278546,0.07887015415074157,0.9691329387485998,0.9370065619383287,0.28083830606016263,0.9651876525440982,0.25347159303514516,0.8736581298821278,0.8610822535317331
regressor,2d,xgboost,4822,time,1,42,0.3968451445635213,0.5261818939969064,0.5879472249556081,1.2081092752939249,1.5382118089319161,-0.5118788048278868,0.3321610756266419,0.3528975800291053,"{'n_estimators': 493, 'max_depth': 8, 'learning_rate': 0.021705305187350532, 'subsample': 0.8677213512626667, 'colsample_bytree': 0.9167836205447157, 'min_child_weight': 2, 'gamma': 0.06367675598381847, 'reg_alpha': 0.0011781978722757013, 'reg_lambda': 9.939765436007232, 'use_gpu': False}",-0.2567334839999138,0.5261818939969064,2.3660955691375976,0.208017353532011,0.07260244564990743,0.9540486561180768,0.9001713205977598,0.2694484099969926,0.9552440992788701,0.27686738557017165,0.7757283897800699,0.718413414500488
regressor,2d,xgboost,4822,butina,5,42,0.4335027936712404,0.5416229365944039,0.7987376102587386,0.6943907000188204,0.9557345384650444,0.026314305914339475,0.5034717684789235,0.5571609484095127,"{'n_estimators': 204, 'max_depth': 12, 'learning_rate': 0.02471115315299493, 'subsample': 0.6820053767768129, 'colsample_bytree': 0.941673477769827, 'min_child_weight': 10, 'gamma': 0.704975585173035, 'reg_alpha': 1.2040963454626846e-06, 'reg_lambda': 1.0203707092755701e-07, 'use_gpu': False}",-0.13885301644367332,0.5416229365944039,0.9134285080149915,0.31020387888258844,0.16222360857822585,0.9447087796089659,0.8883830221386115,0.40276992015073054,0.9388843088812789,0.2933554054451456,0.8940913449578982,0.8816266096127067
regressor,2d,xgboost,4822,butina,3,42,0.3896321542380614,0.5097959747619543,0.7690142169833495,0.9244670788022515,1.1357931314410163,0.46107561821076504,0.7736051029064953,0.7216750355028023,"{'n_estimators': 272, 'max_depth': 10, 'learning_rate': 0.08867265973954132, 'subsample': 0.8204604390275072, 'colsample_bytree': 0.674687074844317, 'min_child_weight': 9, 'gamma': 0.1813549659688405, 'reg_alpha': 0.00016051299910569368, 'reg_lambda': 2.5884302581344825e-06, 'use_gpu': False}",-0.1866245089359383,0.5097959747619543,1.2900260374285897,0.24911582566585388,0.1044397963241358,0.9545173180327257,0.9078190926672384,0.32317146582601597,0.9524307798087112,0.25989193588349113,0.8773459365131675,0.8639018003296456
regressor,2d,xgboost,4822,butina,2,42,0.46151653342770094,0.6059182614794015,0.7743673818236295,0.7344060834376309,0.8649413174345925,0.1675352414028104,0.7096266511672071,0.6183726710511661,"{'n_estimators': 491, 'max_depth': 5, 'learning_rate': 0.12694222230415345, 'subsample': 0.9998233771461772, 'colsample_bytree': 0.5777310446632623, 'min_child_weight': 4, 'gamma': 0.10181689680362, 'reg_alpha': 8.963391555860673e-08, 'reg_lambda': 0.0008957345916397746, 'use_gpu': False}",-0.31556369309607857,0.6059182614794015,0.7481234826054884,0.2222153143889461,0.08430577538106578,0.9725390740182793,0.9439411328955161,0.29035456838332296,0.9681475977129033,0.36713693959422045,0.8825155645658369,0.8372447375407183
regressor,2d,xgboost,4822,butina,4,42,0.42246506262285727,0.5713244351441548,0.8145973689235056,0.8079974941321064,1.0186370592284613,0.10373263500603547,0.4448069454801081,0.4015243620753095,"{'n_estimators': 433, 'max_depth': 5, 'learning_rate': 0.04263324912558704, 'subsample': 0.7034130699462247, 'colsample_bytree': 0.9676973338720317, 'min_child_weight': 2, 'gamma': 0.5329927641080617, 'reg_alpha': 1.259361970696839e-05, 'reg_lambda': 2.3487452443673653e-08, 'use_gpu': False}",-0.23346299492007833,0.5713244351441548,1.0376214584336076,0.26889776224357675,0.1141503527902872,0.9602426685187629,0.91708978087113,0.33786144022407644,0.9557884440445074,0.32641161019278747,0.9040652205628253,0.8824458295589072
regressor,2d,xgboost,4822,butina,1,42,0.3913862188751934,0.51104910386842,0.7789410689401812,0.5845947670095661,0.757232031241042,0.41295090672519896,0.6480265106826977,0.6156159804414337,"{'n_estimators': 238, 'max_depth': 12, 'learning_rate': 0.036025179069624595, 'subsample': 0.5758777524278225, 'colsample_bytree': 0.6714206973696151, 'min_child_weight': 1, 'gamma': 0.15321915185082136, 'reg_alpha': 0.5819681039908903, 'reg_lambda': 9.338901211482367e-08, 'use_gpu': False}",-0.21448166064900037,0.51104910386842,0.5734003491374343,0.23193024031891396,0.08795224837770366,0.9718496521691864,0.938693439931536,0.2965674432194196,0.963601126940508,0.2611711865647151,0.8893717379739773,0.8572571745599352
regressor,2d,xgboost,4822,diverse_25,5,42,0.6361202127999952,0.7909949856452415,0.5043193107421848,0.6831467263325932,0.8780982983850509,0.5033008972017361,0.7108401658721208,0.6218005376288889,"{'n_estimators': 302, 'max_depth': 3, 'learning_rate': 0.1181405869537022, 'subsample': 0.7327054158405581, 'colsample_bytree': 0.6252241620268355, 'min_child_weight': 4, 'gamma': 0.21074475811865157, 'reg_alpha': 1.0024093839380831e-08, 'reg_lambda': 0.0007354917453939898, 'use_gpu': False}",-0.4955494636524531,0.7909949856452415,0.771056621626722,0.24329756663522573,0.08728805646559122,0.9728928498418825,0.9409545491835829,0.2954455219927884,0.9641095979839417,0.6256730673159159,0.7112285725460205,0.6828513092096508
regressor,2d,xgboost,4822,diverse_25,3,42,0.5680942841064918,0.7471977514179684,0.6728701781222964,0.5962287882533701,0.7758793727494193,0.5745348514050708,0.777425062407997,0.7741075549242837,"{'n_estimators': 321, 'max_depth': 9, 'learning_rate': 0.250960453494494, 'subsample': 0.6462504676844116, 'colsample_bytree': 0.7155072033635235, 'min_child_weight': 5, 'gamma': 0.5598905497853042, 'reg_alpha': 0.013239745355210443, 'reg_lambda': 0.00016498865770690736, 'use_gpu': False}",-0.44331412832923095,0.7471977514179684,0.6019888010580324,0.2408980223248668,0.09234525638153786,0.9673757096453762,0.9341859190003542,0.30388362308873745,0.9486580688377303,0.558304479724068,0.8226752030691453,0.7978786498637801
regressor,2d,xgboost,4822,diverse_25,2,42,0.5981747061512651,0.776926426492342,0.3072387341277696,0.7666473977251724,0.9068945845201996,0.475271851848978,0.7118000162136255,0.6480630223608947,"{'n_estimators': 201, 'max_depth': 9, 'learning_rate': 0.01759524665666052, 'subsample': 0.5257439345074645, 'colsample_bytree': 0.7283276170460975, 'min_child_weight': 2, 'gamma': 0.27182796447151375, 'reg_alpha': 1.630076469819151e-05, 'reg_lambda': 7.415694555140656e-06, 'use_gpu': False}",-0.489862560374029,0.776926426492342,0.8224577874320654,0.22964623581224414,0.08240566323079275,0.9828963034706028,0.9462421151006355,0.287063866118313,0.9722482889497477,0.6036146721821605,0.582228199817463,0.5560496782431259
regressor,2d,xgboost,4822,diverse_25,4,42,0.566309270127521,0.7100771349904926,0.5537578742178103,0.6907020909121085,0.8894778154263434,0.43191144049345687,0.6779204102060339,0.6916057162921714,"{'n_estimators': 390, 'max_depth': 4, 'learning_rate': 0.09620642648607589, 'subsample': 0.9351312111230963, 'colsample_bytree': 0.5402679394590936, 'min_child_weight': 9, 'gamma': 0.6409630087677909, 'reg_alpha': 0.0009658777953467443, 'reg_lambda': 1.6696324920668295, 'use_gpu': False}",-0.22785837010345417,0.7100771349904926,0.7911707841356203,0.39124204547405533,0.2325349372091809,0.9287909514959862,0.8512483299185203,0.48221876488703846,0.8853787532681997,0.5042095376363063,0.7519178088201821,0.769261175027814
regressor,2d,xgboost,4822,diverse_25,1,42,0.5897932294025133,0.7857648381989591,0.5959340461979525,0.6486360790080697,0.8534057249488343,0.4522610444604602,0.6955262155184668,0.6169489216371965,"{'n_estimators': 365, 'max_depth': 4, 'learning_rate': 0.08912119939659033, 'subsample': 0.8135454214258053, 'colsample_bytree': 0.9577542771737572, 'min_child_weight': 5, 'gamma': 0.10490691954436968, 'reg_alpha': 6.523458972536027e-05, 'reg_lambda': 1.7738718280062352e-08, 'use_gpu': False}",-0.5087581298742213,0.7857648381989591,0.7283013313754454,0.2281454602996301,0.0767327164569064,0.9767835495859123,0.9481059647564548,0.27700670832473784,0.9657270925585343,0.6174263809498365,0.7725186576375723,0.7220739897564764
regressor,2d,xgboost,220,scaffold,5,42,0.44486423014218185,0.5753022376335856,0.7341699020250456,0.5902501045143509,0.7576879589082631,0.4516381904171749,0.6873903467803597,0.665374339133273,"{'n_estimators': 365, 'max_depth': 11, 'learning_rate': 0.036370390732247494, 'subsample': 0.5154562612982779, 'colsample_bytree': 0.9338494560886617, 'min_child_weight': 7, 'gamma': 0.525529919037887, 'reg_alpha': 8.309656685995969e-07, 'reg_lambda': 0.0001982602061451885, 'use_gpu': False}",-0.172286020623375,0.5753022376335856,0.5740910430745698,0.3051368886954154,0.16242207117322113,0.9415036756308512,0.8822619371377793,0.40301621701021056,0.9216680000202103,0.33097266462621056,0.8610983659839568,0.8011504864069422
